developer,day,MODIFY
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,37,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,38,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,39,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,40,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,41,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,42,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,43,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,44,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,45,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,46,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,47,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,48,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,49,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,50,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,51,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,52,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,53,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,54,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,55,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,56,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,57,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,58,10
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,59,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,60,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,61,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,62,2
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,63,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,64,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,65,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,66,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,67,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,68,0
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,69,2
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,70,1
hadoop - cdouglas - 2009-06-24 05:48:25+00:00,71,0
