developer,day,MODIFY
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,157,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,158,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,159,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,160,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,161,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,162,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,163,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,164,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,165,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,166,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,167,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,168,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,169,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,170,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,171,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,172,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,173,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,174,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,175,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,176,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,177,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,178,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,179,0
groovy - spullara - 2003-11-22 23:16:31+00:00,0,20
groovy - spullara - 2003-11-22 23:16:31+00:00,1,5
groovy - spullara - 2003-11-22 23:16:31+00:00,2,0
groovy - spullara - 2003-11-22 23:16:31+00:00,3,0
groovy - spullara - 2003-11-22 23:16:31+00:00,4,0
groovy - spullara - 2003-11-22 23:16:31+00:00,5,0
groovy - spullara - 2003-11-22 23:16:31+00:00,6,10
groovy - spullara - 2003-11-22 23:16:31+00:00,7,0
groovy - spullara - 2003-11-22 23:16:31+00:00,8,9
groovy - spullara - 2003-11-22 23:16:31+00:00,9,1
groovy - spullara - 2003-11-22 23:16:31+00:00,10,0
groovy - spullara - 2003-11-22 23:16:31+00:00,11,0
groovy - spullara - 2003-11-22 23:16:31+00:00,12,0
groovy - spullara - 2003-11-22 23:16:31+00:00,13,0
groovy - spullara - 2003-11-22 23:16:31+00:00,14,0
groovy - spullara - 2003-11-22 23:16:31+00:00,15,0
groovy - spullara - 2003-11-22 23:16:31+00:00,16,0
groovy - spullara - 2003-11-22 23:16:31+00:00,17,0
groovy - spullara - 2003-11-22 23:16:31+00:00,18,0
groovy - spullara - 2003-11-22 23:16:31+00:00,19,0
groovy - spullara - 2003-11-22 23:16:31+00:00,20,0
groovy - spullara - 2003-11-22 23:16:31+00:00,21,0
groovy - spullara - 2003-11-22 23:16:31+00:00,22,0
groovy - spullara - 2003-11-22 23:16:31+00:00,23,0
groovy - spullara - 2003-11-22 23:16:31+00:00,24,9
groovy - spullara - 2003-11-22 23:16:31+00:00,25,5
groovy - spullara - 2003-11-22 23:16:31+00:00,26,0
groovy - spullara - 2003-11-22 23:16:31+00:00,27,0
groovy - spullara - 2003-11-22 23:16:31+00:00,28,0
groovy - spullara - 2003-11-22 23:16:31+00:00,29,0
groovy - spullara - 2003-11-22 23:16:31+00:00,30,0
groovy - spullara - 2003-11-22 23:16:31+00:00,31,0
groovy - spullara - 2003-11-22 23:16:31+00:00,32,0
groovy - spullara - 2003-11-22 23:16:31+00:00,33,0
groovy - spullara - 2003-11-22 23:16:31+00:00,34,0
groovy - spullara - 2003-11-22 23:16:31+00:00,35,0
groovy - spullara - 2003-11-22 23:16:31+00:00,36,0
groovy - spullara - 2003-11-22 23:16:31+00:00,37,0
groovy - spullara - 2003-11-22 23:16:31+00:00,38,0
groovy - spullara - 2003-11-22 23:16:31+00:00,39,0
groovy - spullara - 2003-11-22 23:16:31+00:00,40,0
groovy - spullara - 2003-11-22 23:16:31+00:00,41,0
groovy - spullara - 2003-11-22 23:16:31+00:00,42,0
groovy - spullara - 2003-11-22 23:16:31+00:00,43,0
groovy - spullara - 2003-11-22 23:16:31+00:00,44,0
groovy - spullara - 2003-11-22 23:16:31+00:00,45,10
groovy - spullara - 2003-11-22 23:16:31+00:00,46,0
groovy - spullara - 2003-11-22 23:16:31+00:00,47,1
groovy - spullara - 2003-11-22 23:16:31+00:00,48,0
groovy - spullara - 2003-11-22 23:16:31+00:00,49,0
groovy - spullara - 2003-11-22 23:16:31+00:00,50,0
groovy - spullara - 2003-11-22 23:16:31+00:00,51,0
groovy - spullara - 2003-11-22 23:16:31+00:00,52,0
groovy - spullara - 2003-11-22 23:16:31+00:00,53,0
groovy - spullara - 2003-11-22 23:16:31+00:00,54,0
groovy - spullara - 2003-11-22 23:16:31+00:00,55,0
groovy - spullara - 2003-11-22 23:16:31+00:00,56,0
groovy - spullara - 2003-11-22 23:16:31+00:00,57,0
groovy - spullara - 2003-11-22 23:16:31+00:00,58,0
groovy - spullara - 2003-11-22 23:16:31+00:00,59,0
groovy - spullara - 2003-11-22 23:16:31+00:00,60,0
groovy - spullara - 2003-11-22 23:16:31+00:00,61,0
